Gene Symbol	Gene ID	Cytoband	X1032	X103	X1040	X106	X1364	X1552	X1634	X1677	X1718	X2176	X2556	X2577	X2587	X429	X655	X860	X991
STYXL1	51657	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
MDH2	4191	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
GTF2IP7	101927126	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
SRRM3	222183	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
HSPB1	3315	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
YWHAG	7532	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
SSC4D	136853	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
ZP3	7784	7q11.23	0.151	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
DTX2	113878	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
FDPSP2	619190	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.572	-0.281
UPK3B	80761	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.050	-0.281
LOC100133091	100133091	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.050	-0.281
POMZP3	22932	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.321	0.359	0.080	-0.182	1.353	0.313	0.050	-0.281
DTX2P1-UPK3BP1-PMS2P11	441263	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	0.020	-0.054	-0.252	0.359	0.080	-0.182	1.353	0.313	0.050	-0.281
PMS2P9	100132832	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.353	0.313	0.050	-0.281
CCDC146	57639	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	2.463	0.313	0.050	-0.111
FGL2	10875	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	2.463	0.313	0.050	-0.111
GSAP	54103	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	2.463	0.313	0.050	-0.111
LOC101927243	101927243	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.344	0.313	0.050	-0.111
PTPN12	5782	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	-0.095	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.344	0.313	0.050	-0.111
APTR	100505854	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	0.715	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.344	0.313	0.050	-0.111
RSBN1L	222194	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	0.715	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.344	0.313	0.050	-0.111
TMEM60	85025	7q11.23	-0.008	0.004	0.055	-0.170	-0.058	0.715	0.207	-0.252	-0.054	-0.252	0.359	0.080	-0.182	1.344	0.313	0.050	-0.111
PHTF2	57157	7q11.23	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	1.344	0.313	0.050	-0.111
MAGI2	9863	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	1.344	0.313	0.050	-0.111
RPL13AP17	399670	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
MAGI2-AS2	100874021	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
MAGI2-AS3	100505881	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
GNAI1	2770	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
GNAT3	346562	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
LOC101927269	101927269	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
CD36	948	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.182	0.672	0.313	0.050	-0.111
SEMA3C	10512	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.050	-0.111
LOC105369146	105369146	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.050	-0.111
LOC100128317	100128317	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.050	-0.111
HGF	3082	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.050	-0.111
CACNA2D1	781	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC101927356	101927356	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.050	-0.111
PCLO	27445	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
SEMA3E	9723	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
SEMA3A	10371	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC101927378	101927378	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
SEMA3D	223117	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LINC00972	105375380	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
GRM3	2913	7q21.11	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
KIAA1324L	222223	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
DMTF1	9988	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC101927420	101927420	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
TMEM243	79161	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
CROT	54677	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
TP53TG1	11257	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
ABCB4	5244	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
ABCB1	5243	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
RUNDC3B	154661	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
SLC25A40	55972	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
DBF4	10926	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
ADAM22	53616	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
SRI	6717	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC102723885	102723885	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
STEAP4	79689	7q21.12	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
ZNF804B	219578	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
C7orf62	219557	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
DPY19L2P4	442523	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
STEAP2-AS1	100874100	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
STEAP1	26872	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
STEAP2	261729	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	0.715	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
CFAP69	79846	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.771	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC101927446	101927446	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
GTPBP10	85865	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
CLDN12	9069	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
LOC101409256	101409256	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
CDK14	5218	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
FZD1	8321	7q21.13	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
MTERF1	7978	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
AKAP9	10142	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	-0.163	-0.279	0.672	0.313	0.567	-0.111
CYP51A1	1595	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
CYP51A1-AS1	613126	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
LRRD1	401387	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
KRIT1	889	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
MIR1285-1	100302218	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
ANKIB1	54467	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
LOC105375396	105375396	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
GATAD1	57798	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
ERVW-1	30816	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.134	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.672	0.313	0.567	-0.111
PEX1	5189	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.368	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
RBM48	84060	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.368	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
FAM133B	257415	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	1.368	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
CDK6	1021	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	2.186	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
LOC101927497	101927497	7q21.2	-0.008	0.004	0.055	-0.170	-0.210	2.186	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
SAMD9	54809	7q21.2	-0.008	0.004	0.055	-0.170	0.256	2.186	0.207	-0.252	-0.054	-0.252	0.359	0.013	-0.279	0.889	0.313	0.567	-0.111
SAMD9L	219285	7q21.2	-0.008	0.004	0.055	-0.170	0.256	2.186	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.889	0.313	0.567	-0.111
HEPACAM2	253012	7q21.2	-0.008	0.004	0.055	-0.170	0.256	2.186	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.889	0.313	0.567	-0.111
VPS50	55610	7q21.2	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.889	0.313	0.567	-0.111
CALCR	799	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
MIR489	574442	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
MIR653	724023	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
MIR4652	100616206	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
TFPI2	7980	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
LOC105375401	105375401	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
GNGT1	2792	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
GNG11	2791	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
BET1	10282	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
COL1A2	1278	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
CASD1	64921	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
SGCE	8910	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
PEG10	23089	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
PPP1R9A	55607	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
PON1	5444	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
PON3	5446	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.279	0.608	0.313	0.567	-0.111
PON2	5445	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
ASB4	51666	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
PDK4	5166	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
DYNC1I1	1780	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	1.513	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
SLC25A13	10165	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.494	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
MIR591	693176	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.494	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
C7orf76	401388	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
LOC100506136	100506136	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
SHFM1	7979	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
DLX6-AS1	285987	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
DLX6	1750	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
DLX5	1749	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
SDHAF3	57001	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
TAC1	6863	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.111
ASNS	440	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.218
MGC72080	389538	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.218
MIR5692A1|chr7	100847066	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.218
MIR5692A2|chr7	100847038	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.218
MIR5692C2	100847017	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.313	0.567	-0.218
OCM2	4951	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.608	0.529	0.567	-0.218
LMTK2	22853	7q21.3	-0.008	0.004	0.055	-0.170	-0.240	0.867	0.207	-0.252	-0.054	-0.252	0.359	-0.175	-0.069	0.762	0.529	0.567	-0.218
BHLHA15	168620	7q21.3	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	-0.069	0.762	0.529	0.567	-0.218
TECPR1	25851	7q21.3	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	-0.069	0.762	0.529	0.567	-0.218
BRI3	25798	7q21.3	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	-0.069	0.762	0.529	0.567	-0.218
BAIAP2L1	55971	7q21.3	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	-0.069	0.762	0.529	0.567	-0.218
NPTX2	4885	7q22.1	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	-0.069	0.762	0.529	0.567	-0.218
TMEM130	222865	7q22.1	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
TRRAP	8295	7q22.1	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
MIR3609	100500819	7q22.1	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
SCARNA28	106633801	7q22.1	-0.008	0.004	0.055	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
LOC101927550	101927550	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.252	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
SMURF1	57154	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.388	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
KPNA7	402569	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.252	-0.054	-0.388	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
MYH16	84176	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.359	0.074	0.063	0.762	0.529	0.567	-0.218
ARPC1A	10552	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.076	0.074	0.063	0.762	0.529	0.567	-0.218
ARPC1B	10095	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.076	0.074	0.063	0.762	0.312	0.567	-0.218
PDAP1	11333	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.076	0.074	0.063	0.762	0.312	0.567	-0.218
BUD31	8896	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.076	0.074	0.063	0.762	0.312	0.567	-0.218
ATP5J2-PTCD1	100526740	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.286	0.074	0.063	0.762	0.312	0.567	-0.218
PTCD1	26024	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.076	0.074	0.063	0.762	0.312	0.567	-0.218
CPSF4	10898	7q22.1	-0.008	0.004	-0.005	-0.170	-0.071	0.867	0.207	-0.197	-0.054	-0.388	0.286	0.074	0.063	0.762	0.312	0.567	-0.218
